,tradedate,CI005921.WI,CI005920.WI,CI005919.WI,CI005918.WI,CI005917.WI,000300.SH,000905.SH,000852.SH,881001.WI,CI005030.WI,CI005029.WI,CI005028.WI,CI005027.WI,CI005026.WI,CI005025.WI,CI005024.WI,CI005023.WI,CI005022.WI,CI005021.WI,CI005020.WI,CI005019.WI,CI005018.WI,CI005017.WI,CI005016.WI,CI005015.WI,CI005014.WI,CI005013.WI,CI005012.WI,CI005011.WI,CI005010.WI,CI005009.WI,CI005008.WI,CI005007.WI,CI005006.WI,CI005005.WI,CI005004.WI,CI005003.WI,CI005002.WI,CI005001.WI
1217,2010-12-03,1790.1114,3629.4363,5019.3438,3426.088,3606.6303,3158.156,5100.366,5299.78,2777.4658,,2922.906,2211.0715,2728.6565,2561.6565,3110.501,1692.4464,3539.2234,5573.9795,3192.8386,4092.2532,7235.7612,5685.8833,3105.0942,3975.4839,3179.6616,5138.2544,4650.6885,5736.0591,5532.9629,4953.3071,2252.042,4891.8154,2651.0298,3572.5598,1800.1106,2000.6769,6402.855,2989.0137,2402.1211
1218,2010-12-06,1780.8708,3566.5268,4945.7828,3406.6505,3654.8841,3165.57,5016.528,5224.884,2782.8362,,2872.5396,2163.6355,2667.4656,2528.2432,3042.0994,1683.2494,3518.0002,5756.6431,3228.7131,4003.7639,7058.2324,5617.9927,3068.5447,3940.9546,3134.6758,5089.6934,4569.4419,5635.3838,5400.8896,4911.9595,2226.708,4892.6118,2642.1226,3538.2773,1794.8555,1977.6536,6432.7891,3008.0608,2425.4224
1219,2010-12-07,1787.0507,3630.1695,5022.5119,3454.3849,3674.1503,3200.339,5084.583,5295.331,2806.1799,,2886.6206,2186.4399,2718.8596,2565.5298,3102.7981,1688.0544,3575.1016,5787.9253,3227.0891,4039.5559,7190.4712,5705.627,3108.7363,3993.2134,3186.5278,5156.9888,4631.6255,5715.5596,5497.875,4957.0278,2245.0366,4986.6831,2672.6755,3581.6697,1809.3121,1990.0715,6607.2339,3062.2097,2439.7676
1220,2010-12-08,1780.9725,3626.3262,5015.1322,3439.544,3612.2568,3171.882,5069.97,5294.811,2783.0981,,2877.9983,2195.5332,2715.9268,2565.3304,3098.0938,1678.1807,3535.1179,5652.0288,3177.3577,4008.6182,7217.7983,5693.8525,3086.4927,3959.3135,3209.6787,5158.7114,4620.5747,5695.7437,5482.2695,5052.2183,2231.752,4950.5,2674.1633,3562.5955,1802.71,1978.2019,6504.0308,3015.5186,2421.9868
1221,2010-12-09,1771.6617,3570.3994,4909.0947,3379.3184,3551.5563,3123.366,4964.901,5186.432,2740.5222,,2813.1274,2160.9756,2703.4958,2533.05,3070.2539,1658.2339,3438.4722,5580.9634,3131.1318,3913.1064,7069.2441,5579.9775,3022.6528,3869.8022,3148.9702,5035.5874,4472.8672,5565.9775,5393.791,5038.6938,2186.801,4825.252,2672.1968,3473.7427,1804.401,1949.6049,6370.8169,2946.1262,2385.4023
1222,2010-12-10,1789.4317,3640.7746,4963.2586,3422.8811,3591.0527,3161.977,5039.165,5253.71,2770.6641,,2846.6929,2202.1389,2769.1433,2607.0537,3125.3335,1669.8901,3446.9978,5696.0615,3161.3782,3935.834,7101.8774,5648.4189,3061.1633,3897.3132,3225.5459,5114.396,4509.1743,5649.1582,5462.5977,5105.5098,2210.7869,4890.0449,2694.9656,3525.593,1818.3374,1973.0331,6512.3979,2996.5481,2421.2966
1223,2010-12-13,1842.8097,3761.2616,5081.3807,3548.3882,3663.1997,3261.061,5179.021,5403.927,2853.1992,,2916.6238,2262.5061,2842.6028,2732.4075,3210.7463,1712.7448,3538.5359,5814.8804,3212.6445,4045.4189,7226.3018,5769.2021,3134.8462,4047.688,3301.3313,5241.8223,4693.2832,5830.3916,5625.4175,5301.3408,2260.99,5086.2114,2781.8191,3630.2207,1866.4562,2027.8021,6809.625,3151.5471,2518.155
1224,2010-12-14,1856.3597,3807.3452,5111.308,3575.927,3654.6333,3269.474,5244.038,5482.794,2863.6184,,2942.2319,2295.0825,2883.3455,2777.0555,3250.2634,1724.5559,3571.8997,5767.2988,3198.6931,4185.7139,7254.415,5765.5332,3161.1653,4108.77,3329.1948,5244.6162,4735.9722,5882.7065,5690.8408,5369.3027,2280.1841,5249.9775,2807.4028,3662.7488,1871.9523,2041.568,6856.9209,3156.9033,2514.4326
1225,2010-12-15,1841.7842,3784.2321,5111.5207,3559.578,3636.4937,3247.644,5230.68,5464.135,2848.1165,,2939.1218,2290.6511,2849.7522,2734.1741,3234.4705,1715.3722,3549.5432,5709.0508,3195.562,4184.7476,7259.3984,5794.2925,3167.873,4089.9932,3280.0562,5208.0479,4683.2153,5835.5405,5666.9595,5301.6011,2273.7051,5153.8535,2770.8022,3682.4504,1854.354,2043.0847,6765.519,3200.1958,2504.4924
1226,2010-12-16,1834.9603,3780.4245,5118.6788,3545.9139,3609.5104,3230.665,5216.851,5470.228,2838.8376,,2938.0439,2303.3909,2870.9841,2740.2552,3234.3284,1708.0145,3578.9177,5593.3535,3171.8738,4175.79,7311.1577,5810.7036,3156.9026,4082.8413,3277.415,5183.0669,4669.6006,5825.6475,5639.1338,5292.3774,2269.3953,5147.7446,2756.6606,3666.3438,1854.0878,2034.8934,6671.1997,3203.8455,2498.8811
1227,2010-12-17,1837.7331,3788.6927,5115.2413,3555.3914,3597.2044,3225.661,5228.337,5473.968,2834.1445,,2921.4075,2309.1453,2849.384,2734.6167,3246.1626,1713.3566,3565.2402,5582.3447,3158.4856,4182.623,7239.1792,5800.3418,3164.6458,4100.2729,3306.45,5203.7373,4672.4663,5820.2935,5673.71,5327.2173,2268.5496,5175.8047,2764.9231,3678.3818,1876.7983,2031.9015,6719.8491,3169.0364,2487.8982
1228,2010-12-20,1814.444,3760.9774,5031.0935,3513.3791,3535.3559,3178.657,5163.529,5409.479,2793.8491,,2874.6221,2272.9475,2825.9272,2704.3553,3203.3169,1678.182,3518.3667,5439.7905,3112.6584,4255.2119,7031.2798,5672.0117,3096.0605,4094.6785,3220.9727,5129.0615,4624.0518,6111.2993,5618.104,5305.6401,2237.1355,5059.0313,2748.6975,3638.4067,1857.402,1998.1044,6644.9287,3122.6787,2437.3123
1229,2010-12-21,1841.0017,3792.8774,5049.5176,3569.9538,3666.9459,3249.509,5222.792,5461.559,2841.6877,,2921.1362,2292.7773,2872.1304,2725.7901,3223.8867,1705.2419,3736.3462,5639.4829,3187.7688,4257.1665,6996.4663,5668.5454,3137.6997,4158.6753,3252.676,5171.6499,4671.7969,6026.3062,5686.8438,5348.832,2270.2976,5128.2744,2802.8606,3677.9854,1898.6582,2022.5925,6732.3071,3255.9368,2491.0208
1230,2010-12-22,1828.875,3766.9906,4993.0802,3551.3516,3607.7411,3215.453,5174.539,5420.185,2816.7048,,2895.9263,2258.0513,2842.635,2691.6902,3200.1387,1706.5398,3696.4846,5516.4951,3138.3528,4196.2378,6924.0,5604.9971,3116.3242,4117.1221,3240.8064,5102.4033,4643.8672,6052.8301,5603.9224,5296.645,2255.7964,5115.1924,2777.9849,3678.9141,1914.9185,2014.7159,6703.7129,3212.2625,2487.8684
1231,2010-12-23,1806.9716,3680.2317,4919.2792,3496.1676,3607.9552,3188.607,5069.523,5307.187,2787.8984,,2869.1611,2228.6426,2777.8137,2635.6274,3123.7212,1691.6813,3660.6057,5486.3608,3167.5593,4090.5769,6881.0195,5532.3252,3066.1079,4037.865,3188.761,5006.3979,4565.6792,5897.7119,5484.4395,5176.7935,2215.8738,4972.1748,2738.2739,3606.6169,1888.6907,1983.4695,6603.5137,3213.8247,2423.0569
1232,2010-12-24,1787.2947,3594.4666,4855.3574,3434.7226,3628.3467,3162.955,4991.544,5205.723,2762.385,,2830.7131,2192.1394,2705.8086,2597.0355,3068.7266,1676.7698,3697.3562,5483.2695,3191.1711,4011.4104,6767.2686,5446.1772,3018.3872,4004.4478,3135.5962,4963.8179,4481.9478,5661.5303,5358.5942,5068.8813,2189.5693,4907.1704,2683.3147,3542.7898,1867.0905,1958.0225,6476.3081,3146.8062,2380.7419
1233,2010-12-27,1747.534,3484.2345,4727.8816,3360.2311,3554.1885,3099.709,4849.63,5046.635,2706.0044,,2759.4307,2129.4221,2621.1472,2499.2449,2977.9016,1638.4583,3590.9014,5391.0913,3133.0012,3912.8782,6612.6387,5279.3188,2936.6526,3887.3813,3043.3289,4841.0981,4344.1416,5399.4282,5207.1299,4958.0161,2135.7866,4824.0474,2624.189,3445.2954,1822.7924,1919.088,6299.874,3179.1995,2322.6169
1234,2010-12-28,1714.9631,3406.1397,4660.5442,3291.5209,3482.5715,3044.931,4730.497,4934.745,2658.0857,,2684.4265,2091.5623,2569.9146,2457.6968,2900.9456,1599.004,3448.5125,5279.1069,3105.8938,3847.5459,6627.7729,5200.8237,2858.5537,3833.1472,2969.481,4736.4785,4205.5366,5279.168,5108.7056,4861.4292,2085.1206,4691.0415,2583.3918,3375.6282,1792.9409,1881.7406,6203.9263,3094.6182,2304.7793
1235,2010-12-29,1726.8639,3478.3991,4737.5141,3326.1628,3486.7661,3061.83,4812.532,5022.071,2680.3623,,2711.251,2119.4622,2623.0054,2515.0351,2982.3906,1612.2557,3479.2642,5271.2798,3101.8975,3909.907,6715.6094,5301.9375,2899.74,3889.5322,3031.0872,4811.313,4254.4307,5396.2505,5207.6694,4977.5786,2111.1167,4746.0308,2615.2468,3416.895,1810.2065,1890.1797,6262.7813,3048.2405,2334.6306
1236,2010-12-30,1721.2128,3503.058,4747.7215,3347.0516,3461.2718,3064.098,4828.489,5044.617,2689.5022,,2716.1567,2118.6255,2634.1182,2519.4888,3006.4167,1619.2904,3428.5078,5228.8721,3092.2803,3918.8596,6665.0059,5355.499,2912.5417,3924.0559,3013.4377,4818.4673,4231.897,5414.2944,5227.4565,5016.6851,2116.4983,4773.0488,2618.2314,3438.9856,1813.9036,1884.311,6375.332,3068.1736,2354.4399
1237,2010-12-31,1750.0643,3596.0701,4844.8557,3434.2575,3505.0938,3128.261,4936.716,5155.555,2737.5686,,2766.7083,2147.6685,2695.9172,2565.7367,3079.5544,1643.8127,3478.5864,5337.999,3109.8516,4003.2302,6803.4019,5457.7202,2975.8647,4015.6033,3079.0012,4922.6909,4313.8667,5507.8037,5350.0361,5127.3311,2154.03,4910.3716,2670.5393,3516.1226,1836.5476,1917.4869,6710.8618,3201.3628,2376.9722
1238,2011-01-04,1771.988,3648.2315,4888.639,3502.4056,3592.2525,3189.682,5011.498,5230.735,2780.821,,2818.9683,2167.853,2701.6997,2577.9543,3125.0339,1665.9996,3655.1724,5435.1875,3156.1243,4071.5752,6834.2046,5498.8926,3028.4231,4036.1494,3106.6624,4958.2358,4386.4648,5602.3901,5423.2202,5244.5581,2182.552,5028.3848,2738.6587,3559.6572,1885.7412,1933.6794,6884.1035,3291.3958,2409.9927
1239,2011-01-05,1775.5902,3645.7701,4858.2193,3512.9518,3564.1736,3175.662,5028.766,5243.372,2768.9219,,2834.1436,2163.9744,2705.4998,2574.5972,3111.76,1666.1553,3654.0239,5313.4067,3150.7205,4050.4678,6711.6108,5512.0,3040.0688,4009.4121,3079.6099,4919.2109,4410.4014,5640.5049,5474.3896,5331.2144,2190.3643,5064.9629,2742.2722,3570.1646,1874.2299,1935.7085,6738.8657,3355.283,2395.4773
1240,2011-01-06,1772.9911,3620.5123,4836.7231,3494.9278,3546.8816,3159.643,5001.283,5224.823,2754.5686,,2844.791,2138.6421,2669.6328,2559.696,3095.1785,1656.0302,3673.9124,5228.1284,3140.0911,4014.0652,6652.3115,5466.7656,3035.1399,4026.1743,3047.5203,4939.5757,4401.8081,5652.8638,5442.6919,5277.29,2181.2725,5036.2949,2738.4529,3566.2869,1877.5549,1936.7227,6733.3096,3307.1226,2380.6042
1241,2011-01-07,1778.1872,3583.0884,4818.4903,3464.9592,3614.5448,3166.624,4975.144,5191.945,2761.876,,2842.2004,2135.042,2662.4219,2558.7346,3070.4932,1663.4525,3692.6245,5287.312,3243.1145,3987.3188,6657.2046,5439.8623,3027.2893,4006.0962,3065.0793,4911.2422,4413.7612,5573.0879,5394.022,5237.4531,2173.825,4968.4927,2737.4048,3543.4109,1875.3853,1929.6187,6572.188,3230.6765,2365.4832
1242,2011-01-10,1754.3945,3487.0288,4690.505,3395.8874,3544.676,3108.187,4830.562,5051.952,2709.3159,,2778.9329,2083.8418,2570.3345,2504.825,2979.1282,1633.0691,3605.9026,5167.9839,3191.7747,3888.7397,6472.8428,5253.7129,2943.2,3921.2947,3000.8877,4799.3613,4279.0063,5406.0864,5242.7017,5175.8491,2120.228,4825.9619,2697.0186,3458.5527,1849.9833,1897.0806,6437.2305,3185.2903,2347.1284
1243,2011-01-11,1765.6766,3452.2834,4657.9985,3384.4995,3600.6137,3124.922,4804.822,5006.632,2717.3694,,2773.5957,2078.7153,2544.1814,2492.2049,2943.4482,1649.5099,3699.675,5205.2939,3241.1707,3853.7507,6459.9072,5180.7358,2916.5193,3913.4053,2979.9724,4776.6475,4238.3545,5327.2656,5174.0986,5129.1719,2125.8494,4771.7109,2705.2998,3436.5503,1857.7813,1896.5925,6437.2705,3195.2859,2352.2617
1244,2011-01-12,1775.8177,3466.5423,4670.0268,3400.9484,3643.7807,3142.337,4833.58,5042.236,2733.0605,,2786.575,2092.668,2556.7336,2491.7612,2955.3223,1663.4988,3740.5129,5277.186,3277.9216,3882.6985,6444.6313,5191.9668,2941.9004,3927.551,2988.446,4794.8896,4301.8853,5359.167,5186.7251,5133.6875,2149.7627,4815.5767,2721.3611,3463.2163,1889.2068,1901.224,6416.519,3197.7363,2365.3523
1245,2011-01-13,1775.2059,3466.451,4700.3667,3399.8368,3620.9977,3141.284,4826.757,5043.775,2739.29,,2779.6414,2083.0083,2563.2891,2497.9097,2964.9783,1674.5385,3692.9331,5257.8237,3264.2,3880.3457,6573.2139,5243.0791,2934.314,3934.6619,2991.1675,4794.7505,4302.3345,5355.2441,5170.4053,5126.7314,2150.8875,4761.7627,2713.5063,3468.9177,1879.7892,1897.0957,6369.3818,3200.2703,2388.3662
1246,2011-01-14,1758.1941,3368.7835,4648.2088,3326.1581,3577.2396,3091.862,4723.426,4942.074,2701.4995,,2728.0205,2039.1863,2486.7825,2445.8729,2880.021,1649.5249,3672.229,5164.0435,3225.0303,3809.8899,6541.6851,5198.2915,2891.9856,3897.6147,2941.5378,4720.6001,4249.8115,5179.7686,5022.1323,5068.1084,2133.1599,4615.3481,2690.8848,3397.937,1849.5123,1873.5403,6082.7588,3077.6731,2364.2273
1247,2011-01-17,1704.2986,3224.4516,4468.2693,3197.6026,3428.7183,2974.35,4519.913,4728.306,2613.2771,,2612.2827,1963.1272,2370.1785,2355.2982,2757.375,1599.7125,3447.7151,4965.9771,3120.5369,3624.0913,6336.5444,4978.8257,2782.3203,3714.0615,2813.1025,4552.6177,4098.4834,4856.1548,4824.2354,4825.251,2056.6118,4435.0737,2599.8782,3251.1316,1790.1901,1806.4248,5910.9644,2954.8616,2288.2102
1248,2011-01-18,1704.9373,3228.0766,4504.1021,3199.0602,3432.4335,2977.648,4536.964,4750.153,2617.2839,,2628.9863,1967.6401,2388.6575,2351.9662,2757.0249,1601.3175,3438.835,4978.7549,3128.2678,3638.5645,6455.6021,5003.1401,2791.2683,3743.8213,2828.0364,4578.0415,4117.7813,4884.1392,4827.2852,4821.3813,2077.7317,4494.0688,2596.5591,3257.4055,1791.5625,1802.4534,5931.5449,2937.6516,2272.6772
1249,2011-01-19,1745.3568,3315.7736,4590.2428,3294.2376,3478.9466,3044.851,4646.087,4873.798,2667.1047,,2680.7944,1998.4742,2445.3088,2395.0827,2834.1467,1638.631,3511.7683,5051.6147,3154.6909,3710.1484,6558.2788,5106.0815,2842.7087,3816.4194,2894.7681,4668.8926,4208.979,5029.186,4951.3813,5033.77,2123.1602,4625.7695,2685.0742,3339.063,1825.2566,1833.3236,6138.3252,3047.5535,2324.0481
1250,2011-01-20,1707.245,3176.7088,4440.0235,3183.0957,3375.0091,2944.713,4477.359,4699.945,2585.6169,,2594.3591,1932.849,2334.5144,2313.0125,2717.7639,1587.0021,3387.0605,4864.0161,3083.5376,3597.0918,6372.396,4931.9072,2757.042,3691.2244,2791.355,4503.1558,4082.1653,4811.8115,4760.6104,4896.3184,2070.4653,4453.4688,2627.6885,3226.3958,1779.1023,1792.9209,5862.2256,2897.1167,2245.1182
1251,2011-01-21,1748.2977,3195.5163,4431.2978,3219.8645,3437.8045,2983.456,4506.322,4739.904,2616.8625,,2623.6848,1942.7933,2338.5955,2330.1568,2744.1658,1615.4572,3459.3596,4937.8364,3141.2551,3610.2996,6329.9058,4894.3369,2784.3367,3715.2673,2800.874,4511.1543,4165.2759,4887.4814,4818.2251,5009.9746,2080.0427,4505.7534,2712.063,3244.8352,1804.9917,1813.3945,5843.9561,2913.3289,2282.9456
1252,2011-01-24,1750.8134,3116.8463,4335.8005,3157.3818,3415.3161,2954.232,4398.495,4636.905,2589.7888,,2598.2046,1906.8153,2284.1328,2301.7314,2655.647,1611.2339,3455.4741,4863.3662,3128.3784,3488.5017,6214.207,4744.2603,2737.9287,3698.2761,2860.7996,4399.1362,4071.2944,4785.8408,4741.6616,4969.4668,2034.6412,4486.584,2718.9746,3160.0127,1794.5477,1788.8569,5683.4771,2810.259,2276.3687
1253,2011-01-25,1732.6249,3065.5844,4297.102,3110.6871,3423.8128,2938.654,4341.909,4540.682,2569.8977,,2550.6528,1889.7551,2252.572,2264.0016,2611.5234,1603.134,3428.8894,4891.356,3147.1482,3436.6594,6156.499,4720.6597,2699.4226,3688.0037,2811.6023,4364.3706,4006.9131,4650.0439,4691.9683,4845.0356,1997.4623,4399.8799,2657.8831,3098.7764,1805.1602,1785.2568,5555.6089,2783.96,2248.0212
1254,2011-01-26,1761.3437,3126.6083,4356.7577,3167.7153,3447.6121,2978.431,4424.892,4619.121,2601.6255,,2584.1594,1908.5337,2306.0889,2305.1683,2679.4841,1631.688,3463.6692,4934.5645,3159.3528,3493.2134,6215.2671,4783.1533,2738.2515,3726.1458,2839.0063,4453.5503,4075.9849,4746.3237,4783.5405,5000.7793,2022.0071,4511.5278,2727.1555,3142.1704,1824.2705,1811.9821,5618.5195,2827.5847,2272.5571
1255,2011-01-27,1791.9468,3195.5692,4419.8721,3242.4766,3457.4876,3026.466,4502.808,4695.329,2640.3801,,2615.8833,1929.1936,2344.5652,2360.7455,2719.7817,1656.2439,3405.6899,5040.0195,3166.9321,3569.3833,6281.5576,4867.7622,2775.4158,3758.2451,2868.7939,4511.1074,4214.3784,4854.8472,4948.9351,5147.4131,2049.4746,4580.0151,2785.2532,3207.4666,1841.413,1832.8922,5786.2554,2900.1023,2316.9238
1256,2011-01-28,1799.5039,3228.2927,4463.7053,3276.3214,3437.9184,3036.735,4548.206,4749.429,2649.1143,,2630.0593,1935.0758,2368.4426,2392.2437,2743.4602,1655.1667,3406.5356,5021.8823,3134.2668,3625.209,6352.0142,4929.9326,2802.6863,3784.5317,2906.6938,4548.6025,4310.021,5020.1157,4969.5293,5225.3267,2058.728,4659.4141,2804.0518,3253.1221,1849.1703,1841.7925,5830.3091,2912.5068,2321.4253
1257,2011-01-31,1830.3689,3276.1329,4515.251,3336.6797,3451.3397,3076.508,4610.86,4816.663,2681.9158,,2671.9741,1967.217,2390.01,2418.2092,2759.842,1669.2963,3406.3499,5049.5986,3150.2556,3667.9553,6440.8989,4967.7954,2831.6667,3814.4631,2950.3538,4612.1626,4355.5986,5107.0869,5040.7612,5397.0239,2073.4626,4734.4272,2883.9587,3296.3079,1881.6917,1881.4611,5966.8223,2949.6807,2381.3096
1258,2011-02-01,1818.6511,3292.9472,4521.0562,3337.2477,3464.5426,3077.283,4630.58,4830.407,2690.3313,,2677.062,1961.5144,2398.0593,2418.6758,2783.0376,1660.3246,3426.5256,5045.0918,3169.1289,3659.3809,6459.5137,4979.3281,2837.6768,3812.2473,2939.5127,4621.8076,4318.3979,5061.4644,5036.707,5334.23,2070.2634,4719.7935,2847.8586,3315.3293,1876.8105,1874.39,6076.0049,2988.5342,2386.8315
1259,2011-02-09,1814.1034,3283.7457,4499.3779,3299.4888,3418.8955,3040.949,4609.717,4820.363,2665.3159,,2687.1719,1950.9003,2391.5703,2459.1296,2761.1804,1647.1987,3367.3701,4990.6445,3128.8457,3749.916,6422.8506,4938.3926,2813.7615,3838.4636,2904.7153,4550.5483,4268.958,5125.7295,5003.8389,5340.8101,2076.0374,4696.2583,2851.0308,3334.4565,1857.0574,1871.2672,5909.2222,2865.1045,2347.438
1260,2011-02-10,1829.9174,3369.8609,4646.2317,3382.1997,3477.8403,3104.163,4733.973,4962.519,2717.4441,,2737.0815,1994.5518,2471.9392,2505.1486,2846.7622,1680.2246,3439.2051,5092.8457,3169.2888,3876.7896,6640.8018,5119.2349,2886.5979,4040.8523,2974.0881,4664.2505,4481.1309,5256.354,5123.937,5399.5146,2121.0544,4787.207,2856.5396,3437.0264,1892.8164,1895.0638,6040.9526,2947.5408,2371.0547
1261,2011-02-11,1840.4574,3392.6417,4687.8578,3407.7756,3498.7392,3120.956,4786.806,5012.78,2731.3635,,2760.9519,2002.1799,2479.0647,2508.0206,2875.8767,1684.4242,3526.5774,5081.1855,3171.5129,3878.9556,6662.7324,5157.1992,2915.4004,4069.8318,3040.364,4747.48,4547.9736,5280.3711,5170.5322,5465.5122,2145.8259,4923.7617,2887.5063,3466.1455,1906.1429,1910.4708,6046.8013,2943.7153,2376.9802
1262,2011-02-14,1879.5879,3464.1076,4763.0797,3487.0934,3639.144,3219.143,4872.495,5087.252,2800.1147,,2817.1914,2039.7284,2520.4482,2558.8093,2927.0503,1736.6704,3606.2749,5437.8555,3267.4412,3919.4934,6759.5415,5228.0532,2961.0371,4147.8379,3065.4128,4851.6045,4655.8091,5359.0439,5246.5054,5515.5771,2184.8552,5124.8672,2926.9824,3518.5549,1964.3492,1941.2427,6292.8779,3092.4478,2430.0007
1263,2011-02-15,1879.5635,3475.5955,4758.8779,3496.6815,3617.0419,3217.671,4869.687,5100.428,2799.5637,,2816.9971,2031.6816,2521.5518,2545.6934,2931.0798,1737.5586,3592.1091,5395.9541,3245.9531,3931.415,6747.3638,5229.4561,2969.3921,4154.0942,3066.0298,4824.1997,4643.6758,5380.1245,5220.019,5542.103,2188.0632,5162.5947,2941.2607,3506.4429,1960.0951,1944.9829,6442.6934,3091.4856,2436.4448
1264,2011-02-16,1892.8222,3540.3304,4801.7531,3570.1351,3621.2671,3248.527,4952.667,5196.151,2828.8628,,2863.4468,2054.3638,2548.8091,2577.4231,2998.5393,1760.3049,3608.7922,5418.0137,3238.6846,3969.0896,6758.8477,5272.7617,3017.822,4228.6113,3117.0884,4865.3745,4762.3984,5453.0625,5303.0947,5684.5195,2226.062,5274.9502,2956.0693,3575.251,2009.9587,1961.0311,6601.1152,3168.676,2468.6108
1265,2011-02-17,1891.289,3571.8693,4788.6318,3591.9945,3611.8613,3245.907,4987.48,5231.708,2831.771,,2893.73,2061.6895,2577.4031,2592.4469,3025.8757,1761.3831,3584.8379,5368.0684,3252.8237,4004.2334,6682.4863,5249.4023,3035.5952,4222.2817,3123.9817,4867.6328,4787.4009,5608.9087,5387.3301,5751.4785,2248.979,5293.5137,2950.8835,3617.9326,2021.6697,1961.5496,6595.2388,3154.3862,2476.373
1266,2011-02-18,1872.0213,3525.6958,4754.3314,3546.1259,3597.1117,3211.876,4941.432,5197.122,2805.8582,,2883.519,2037.0358,2534.2295,2564.8556,2993.3357,1742.8076,3579.313,5332.9326,3240.0422,3913.1333,6765.8623,5224.8789,3013.3108,4126.2202,3089.6365,4806.5059,4717.793,5513.1299,5307.2163,5664.0649,2227.6965,5302.4146,2906.9602,3585.0286,1994.1691,1941.9006,6534.8477,3086.8066,2436.4463
1267,2011-02-21,1897.2161,3611.9918,4844.0074,3614.2122,3623.9384,3257.908,5042.967,5304.079,2843.2271,,2927.5945,2057.6033,2578.6345,2661.5094,3073.4626,1759.4734,3626.8372,5415.7915,3235.9106,3990.0752,6867.2837,5292.2456,3072.5239,4294.9521,3227.6533,4881.4561,4789.437,5651.1357,5421.5054,5761.5464,2280.9163,5410.3369,2943.749,3683.1216,2038.4507,1976.2085,6649.9565,3148.9399,2480.7427
1268,2011-02-22,1843.7615,3526.3964,4734.3788,3510.2083,3507.1907,3163.578,4909.745,5166.968,2770.6711,,2835.2656,2011.4008,2500.4211,2602.5132,2996.9875,1702.1541,3520.292,5187.0679,3150.3628,3990.2771,6695.3779,5157.4443,2981.3679,4194.083,3118.3264,4766.2324,4620.3438,5438.0811,5288.4595,5524.5903,2214.4387,5235.082,2854.8633,3615.3862,1984.7909,1931.7981,6504.0313,3078.3511,2419.2444
1269,2011-02-23,1850.9075,3569.0216,4773.5129,3543.57,3515.3615,3174.742,4979.057,5235.266,2779.2734,,2893.4827,2031.8544,2536.3435,2633.1446,3055.7939,1707.3738,3558.9543,5182.417,3149.1882,3975.8826,6715.4941,5248.0522,3011.416,4205.2598,3140.8333,4822.4243,4628.9092,5520.8965,5369.5322,5552.9839,2263.8706,5191.3677,2853.2737,3673.8127,1984.1481,1948.3768,6616.7939,3082.2288,2441.4097
1270,2011-02-24,1861.6279,3581.517,4798.8855,3568.2602,3540.5958,3190.935,5027.731,5269.962,2794.6472,,2912.1096,2066.033,2529.4976,2615.8951,3062.1719,1719.8868,3584.0737,5271.2188,3149.989,3976.7917,6729.2075,5267.8315,3035.6245,4213.6167,3151.906,4880.1128,4665.5181,5624.6465,5388.4561,5579.3267,2299.1917,5232.5537,2871.7524,3715.4534,1988.8455,1956.1615,6649.6934,3127.1506,2453.4456
1271,2011-02-25,1862.5291,3588.1918,4802.7882,3562.2184,3551.7699,3197.617,5032.797,5279.127,2795.606,,2928.1575,2057.4902,2560.2974,2625.8741,3058.5518,1712.5562,3576.5972,5293.27,3167.9048,3977.7087,6711.2598,5246.71,3074.4397,4275.4863,3138.0051,4893.1377,4669.9272,5635.8633,5381.4482,5574.2432,2307.0313,5382.9385,2876.6035,3699.8867,1977.1493,1960.9865,6667.1128,3117.3037,2434.4006
1272,2011-02-28,1884.9989,3630.5671,4870.4961,3620.341,3577.9296,3239.559,5095.208,5347.299,2824.3621,,2968.7661,2071.0889,2575.3958,2665.7609,3092.6841,1734.4323,3603.895,5358.6997,3179.4673,4027.4199,6734.2183,5281.5049,3109.2166,4469.3848,3224.843,4986.5649,4772.1372,5774.3608,5443.085,5737.7046,2352.4744,5459.8975,2925.0078,3751.8923,1993.4,1976.401,6710.6328,3169.1528,2463.2124
1273,2011-03-01,1889.364,3639.9005,4899.3171,3622.4005,3615.689,3254.893,5122.441,5373.203,2837.3442,,2997.3892,2086.1575,2570.7327,2652.2477,3099.665,1736.5348,3663.603,5381.1118,3215.4983,4047.9961,6765.6104,5343.0503,3134.8538,4465.1455,3253.9819,5021.8882,4778.083,5731.2681,5450.9155,5694.9863,2360.3494,5552.5068,2915.772,3748.843,1998.9618,1992.5206,6769.8457,3175.5986,2460.1714
1274,2011-03-02,1875.9878,3603.5629,4901.1358,3609.2809,3624.5631,3243.298,5108.74,5362.239,2832.2727,,2998.1711,2068.571,2550.0542,2634.7287,3068.1243,1726.4292,3652.95,5335.6914,3257.5962,4032.5654,6765.7549,5364.6934,3118.1931,4490.1831,3245.863,5022.0391,4755.8823,5672.3911,5387.9722,5666.6738,2364.7869,5474.0322,2862.3391,3745.6436,1998.739,1986.5313,6718.7827,3165.5315,2451.1206
